price,sqft_above,sqft_basement,view,yr_renovated,sqft_lot,waterfront
740000.0,1080,1000,0,0,4800,0
225000.0,1220,810,0,0,24829,0
925000.0,1840,850,0,0,7000,0
1285000.0,2260,980,0,0,10800,0
537000.0,1550,0,0,0,12920,0
335000.0,740,740,0,0,3132,0
840000.0,2100,940,0,2014,2800,0
224000.0,1040,520,0,0,7300,0
395000.0,2250,0,0,0,3757,0
450000.0,1100,0,0,2009,4600,0
681000.0,1700,0,0,1983,6356,0
898000.0,1450,1230,0,0,28014,0
370000.0,800,0,0,0,2296,0
429000.0,1350,0,0,0,6315,0
150000.0,820,0,0,2006,7680,0
555000.0,2650,510,0,0,4270,0
326000.0,1720,0,0,1972,28000,0
225000.0,1680,0,0,0,6755,0
245100.0,1300,0,0,0,7958,0
665000.0,2190,0,0,2000,10370,0
535000.0,1720,0,0,0,4006,0
305000.0,1160,0,0,1997,11776,0
999000.0,3150,0,0,2005,34830,0
215000.0,1210,0,0,0,8075,0
432500.0,1270,710,0,1993,5100,0
655000.0,2990,0,0,0,5669,0
266200.0,1430,0,0,0,9600,0
244615.0,2060,0,0,0,4030,0
460000.0,2230,0,0,0,52983,0
370000.0,3090,0,0,0,18645,0
465000.0,2150,2100,3,2011,23326,0
1175000.0,1100,870,4,1998,23180,1
189000.0,850,850,0,0,3171,0
820000.0,2510,0,2,0,5503,0
968000.0,2070,1540,4,0,17580,0
1400000.0,2140,840,3,2014,7000,0
438750.0,1610,0,0,1988,6480,0
1210000.0,2530,1120,2,2003,6982,0
600000.0,2510,0,0,2012,38141,0
589000.0,1110,0,0,2002,6000,0
590000.0,1650,0,0,1993,6150,0
479900.0,1980,0,0,0,12150,0
210000.0,880,0,0,0,1157,0
745000.0,1140,350,0,1988,9800,0
840500.0,1410,1110,0,1990,5400,0
420000.0,1250,570,0,2004,22320,0
565000.0,2070,2070,0,0,9066,0
840000.0,3420,0,0,0,8405,0
681716.0,3150,0,0,0,7277,0
600000.0,1150,430,0,2011,7416,0
380000.0,1660,0,0,1998,8281,0
168500.0,1100,0,0,2010,10125,0
355000.0,960,310,0,0,3200,0
277000.0,990,460,0,2000,6250,0
236000.0,1200,630,0,0,9485,0
270000.0,650,650,0,1953,4127,0
700000.0,1720,600,2,2000,5500,0
425000.0,1080,600,0,0,9545,0
635000.0,2000,300,0,0,5500,0
510250.0,870,530,0,1994,4000,0
960000.0,1800,610,2,0,4560,0
254000.0,1480,0,0,0,7480,0
299000.0,1390,0,0,1979,9624,0
175000.0,830,0,0,0,2699,0
157500.0,740,0,0,1998,9003,0
580000.0,970,970,0,0,6000,0
124740.0,1340,0,0,2000,15600,0
1970000.0,3140,1300,3,0,6480,0
285000.0,800,0,0,2005,6240,0
242000.0,1310,0,0,2014,9645,0
840000.0,1300,1030,0,1956,4000,0
474800.0,1400,0,0,0,1243,0
490000.0,2360,0,0,0,4367,0
465000.0,1840,0,0,0,5752,0
515000.0,2680,0,0,2003,7178,0
430000.0,2390,1500,2,2007,7140,0
253400.0,1400,0,0,0,8640,0
355000.0,2400,0,0,2009,9701,0
740000.0,2920,0,0,0,46355,0
186950.0,1390,0,0,0,1302,0
306000.0,1680,0,0,0,11193,0
510000.0,1020,1020,0,2001,8800,0
345000.0,1080,0,0,1996,4000,0
875000.0,1280,1000,0,0,4280,0
700000.0,3390,1100,0,0,5099,0
1400000.0,2520,2180,4,0,9160,0
499950.0,2798,0,0,1912,4473,0
739000.0,2810,0,0,0,5400,0
363000.0,3336,417,0,0,7204,0
782000.0,3130,780,0,0,8095,0
325000.0,1050,0,0,0,1609,0
485000.0,1600,0,0,0,4300,0
452000.0,1340,1250,0,0,10002,0
264950.0,1120,600,0,2000,9753,0
472000.0,2350,2060,2,0,14034,0
267500.0,1090,500,2,2000,11914,0
565000.0,2440,0,0,0,22594,0
535000.0,1310,50,0,0,1016,0
389000.0,910,0,0,2008,7000,0
400000.0,1140,250,0,1993,7200,0
264000.0,1470,0,0,1972,14821,0
690000.0,2920,0,0,0,9904,0
412000.0,1950,0,0,0,52256,0
695000.0,2390,0,0,0,4555,0
246500.0,1270,0,0,0,11600,0
230000.0,950,0,0,2004,7560,0
302000.0,900,0,2,0,423838,0
820000.0,1960,320,2,1984,6660,0
145000.0,1010,0,0,2005,5490,0
436500.0,1040,220,0,1994,5000,0
2453500.0,4270,460,0,0,13586,0
672000.0,2620,0,0,0,21587,0
680000.0,1520,810,2,0,4000,0
750500.0,1450,720,0,1966,2440,0
550000.0,1240,1210,0,1955,9488,0
266500.0,1180,700,0,2000,7632,0
619000.0,1550,750,0,0,3400,0
405000.0,1240,0,0,2000,14404,0
300000.0,820,0,0,0,3844,0
231000.0,1530,0,0,1983,6375,0
790000.0,1890,1010,0,0,12160,0
400000.0,800,440,0,2000,3867,0
950000.0,4140,0,0,0,13392,0
450000.0,1120,1120,0,0,7725,0
595000.0,750,730,0,0,5000,0
332000.0,1380,890,0,2004,8876,0
155000.0,1030,220,0,0,6250,0
400000.0,1020,910,0,0,9747,0
349000.0,1120,580,0,0,7800,0
529000.0,1590,0,0,0,6420,0
405000.0,960,920,0,2008,10000,0
635200.0,920,720,0,0,4240,0
540000.0,1400,1200,0,2001,5085,0
402000.0,710,0,0,0,1173,0
3100000.0,5330,1650,4,0,15682,0
329932.0,1100,360,0,0,5040,0
300000.0,2080,0,0,0,9827,0
525000.0,2630,0,0,0,9216,0
2750000.0,4430,0,0,2007,21000,0
602500.0,2760,0,0,0,6850,0
400000.0,1670,0,0,2005,12056,0
445000.0,1190,800,0,0,4725,0
525000.0,1890,710,3,0,5238,0
395000.0,1320,0,0,1989,1824,0
510000.0,1370,870,0,0,3800,0
723000.0,1290,670,0,0,8680,0
503000.0,1980,610,0,2000,108900,0
672500.0,2620,0,0,0,6707,0
860000.0,2770,0,0,0,9136,0
475300.0,1110,1000,0,1956,10005,0
295000.0,2290,0,0,0,4539,0
1425000.0,3680,1280,0,2003,6000,0
250000.0,1110,0,0,1994,26051,0
658000.0,3310,0,0,0,6166,0
83000.0,900,0,0,0,8580,0
685000.0,1440,500,1,2001,7313,0
210000.0,1590,0,0,0,7617,0
650880.0,2930,0,0,0,6050,0
350000.0,2040,0,0,0,22653,0
305000.0,1000,0,0,0,905,0
645000.0,1320,410,2,0,1229,0
385000.0,1220,0,0,0,4800,0
860000.0,3060,0,0,2009,12095,0
395000.0,2910,0,0,0,5000,0
260000.0,1050,0,0,0,5850,0
196440.0,1560,0,0,0,7352,0
425000.0,840,840,2,1971,3000,0
2400000.0,3300,840,1,2005,20734,0
369000.0,1150,400,0,1989,8509,0
1385000.0,2850,2850,4,0,20000,0
349900.0,2200,0,0,2009,7278,0
650000.0,1210,530,2,0,2500,0
299950.0,1210,0,0,2005,9525,0
625000.0,3550,690,3,0,25639,0
190000.0,1090,500,0,0,11745,0
715000.0,1770,1650,3,0,7200,0
659000.0,2210,980,0,0,11375,0
490000.0,960,960,2,1988,5405,0
415000.0,1340,0,0,2003,4664,0
750000.0,1460,240,0,2012,8400,0
700000.0,1490,820,0,2014,3570,0
425000.0,1240,270,0,0,44000,0
642000.0,2670,0,0,2000,10082,0
655000.0,1440,620,0,2009,8470,0
1365000.0,2090,0,0,0,6000,0
458000.0,2990,100,0,2000,23265,0
330000.0,1240,0,0,0,1546,0
384950.0,1860,0,0,0,3690,0
560000.0,2000,0,0,0,7350,0
950000.0,1500,1000,0,0,92347,0
465000.0,1340,480,0,0,20349,0
425000.0,1260,560,0,0,8058,0
315000.0,1060,0,0,2013,5750,0
530000.0,1950,0,0,2000,9906,0
399000.0,940,0,0,1955,4800,0
168000.0,1220,0,0,1992,3568,0
1886700.0,4180,0,0,2003,17935,0
374000.0,1200,0,0,0,9800,0
740000.0,3090,900,0,2010,18897,0
280000.0,940,940,0,2001,7560,0
322000.0,2280,0,0,0,7200,0
459900.0,1290,1290,0,1999,11000,0
750000.0,1560,1040,0,0,4674,0
1256500.0,3150,0,0,0,13700,0
3710000.0,3350,2200,2,0,28078,0
427000.0,1230,990,0,2013,4000,0
800000.0,1730,0,2,1988,31491,1
735000.0,2060,780,0,0,4120,0
642000.0,2560,0,0,0,8780,0
240000.0,630,700,0,1971,6000,0
645500.0,1890,0,0,1989,5202,0
840000.0,4290,0,0,0,37607,0
475000.0,1540,0,0,2009,54450,0
568000.0,1170,1170,0,0,50233,0
325000.0,1090,1090,0,2001,10230,0
825500.0,2780,0,0,0,11964,0
499431.0,2620,0,0,1923,6019,0
919204.0,2860,900,0,0,5000,0
545000.0,2720,0,0,1912,4738,0
660000.0,2675,0,0,0,40910,0
538888.0,2080,0,0,2000,13189,0
693000.0,2460,0,0,0,12028,0
289950.0,1960,0,0,2003,3480,0
587000.0,2550,0,0,0,6256,0
615000.0,1760,0,0,0,1146,0
459000.0,1090,530,0,0,7330,0
243000.0,1040,750,0,2012,12000,0
1505000.0,2580,900,0,2010,7232,0
660000.0,2780,0,0,2000,9900,0
1595000.0,2540,1100,3,0,8239,0
250000.0,750,0,0,0,4000,0
315000.0,960,0,0,2008,6634,0
404000.0,1330,700,0,2008,8880,0
559900.0,1860,1070,0,2003,5569,0
285000.0,1140,240,0,0,1073,0
500000.0,960,760,2,0,5525,0
380000.0,1060,150,0,2005,4800,0
469000.0,950,0,0,1985,4250,0
405000.0,1330,380,0,1979,4234,0
439900.0,1410,0,0,1988,12282,0
525000.0,2910,0,2,0,7631,0
580000.0,2220,0,0,2000,7064,0
1250000.0,3160,0,0,0,13238,0
275000.0,1380,0,0,0,4500,0
629000.0,960,800,0,0,5000,0
395000.0,730,0,0,1979,3000,0
965000.0,1620,840,0,0,5000,0
820000.0,1390,770,0,2001,6272,0
661000.0,1420,570,2,1958,4600,0
789000.0,3740,0,2,0,39640,0
668500.0,2710,0,0,0,5500,0
350000.0,2680,0,0,2009,7836,0
250000.0,1540,310,0,2000,7560,0
725995.0,3190,0,2,0,7869,0
1000000.0,2730,0,0,2006,5832,0
686000.0,1840,0,0,0,9990,0
665000.0,2720,0,0,2000,10000,0
1965221.0,3610,760,1,0,8510,0
653000.0,2290,0,0,0,3475,0
430000.0,990,0,0,2012,4802,0
305000.0,1140,0,0,2000,2980,0
809000.0,1840,0,0,0,4337,0
440150.0,1000,110,0,0,6800,0
615000.0,2150,0,0,0,9070,0
1035000.0,2230,0,0,0,5750,0
455000.0,970,200,0,1998,6000,0
635000.0,980,980,0,2001,7200,0
675000.0,2610,0,0,2000,9002,0
316000.0,1570,560,0,2000,8721,0
955000.0,2720,300,0,2010,43560,0
985000.0,1670,0,0,0,5400,0
465500.0,1290,600,0,1993,7004,0
305000.0,950,0,0,2005,13475,0
645000.0,1670,760,0,0,14400,0
730000.0,1260,1100,0,0,6000,0
366000.0,1510,0,0,2011,8301,0
290000.0,2080,0,0,0,4828,0
472500.0,1490,260,0,0,15500,0
550000.0,1810,0,0,2002,4064,0
410000.0,1490,300,0,0,11875,0
440000.0,1720,620,0,2011,11034,0
535000.0,1690,0,0,0,9626,0
300000.0,2070,0,0,0,7476,0
432500.0,2240,0,0,0,6396,0
870000.0,3040,1460,2,0,21780,0
492000.0,1580,1190,0,2000,39927,0
199950.0,1010,0,0,2010,7245,0
439800.0,1120,0,0,0,6900,0
320000.0,1510,1510,0,2000,21441,0
687000.0,4400,0,0,0,186846,0
345000.0,1320,670,1,2008,5650,0
274950.0,1050,400,0,2004,8820,0
270000.0,1920,0,0,2006,8497,0
342000.0,740,435,0,0,1366,0
327000.0,1320,0,0,2014,13200,0
610000.0,1990,2000,0,0,3839,0
455000.0,850,290,0,2012,5720,0
540000.0,1460,260,0,1968,4240,0
411000.0,1240,910,0,0,9915,0
544000.0,1790,0,1,2006,8203,0
802000.0,2210,0,0,0,6327,0
568500.0,1310,870,0,0,7519,0
391000.0,1290,120,0,2003,1290,0
298000.0,1950,0,0,0,3600,0
400000.0,1405,90,0,0,936,0
425000.0,1110,550,0,2014,6000,0
328500.0,1950,0,0,0,8130,0
650000.0,2550,0,0,0,5040,0
850000.0,770,600,0,1988,3850,0
930000.0,1430,770,0,0,4000,0
530000.0,1250,0,0,0,6041,0
495000.0,1110,1110,0,2001,8872,0
500000.0,830,790,0,0,4200,0
325000.0,2250,0,0,0,26337,0
365000.0,1720,0,0,0,99916,0
471000.0,2020,1010,0,2006,9687,0
223000.0,1030,0,0,2004,9120,0
503000.0,2190,0,0,0,4882,0
230000.0,720,720,0,2007,5600,0
550000.0,1460,710,0,0,9600,0
1100000.0,2130,800,0,0,3200,0
193000.0,1180,0,0,2012,9048,0
590000.0,2360,0,0,1987,57514,0
712500.0,1660,0,0,0,8797,0
689800.0,1390,1000,0,0,9313,0
430000.0,910,450,0,0,5120,0
785200.0,1540,300,0,0,3500,0
474900.0,1800,0,0,1992,43647,0
1070000.0,4130,0,0,0,12320,0
435000.0,1110,1110,0,2000,132858,0
941500.0,2460,1030,4,0,9680,0
312000.0,1830,0,0,0,5175,0
835000.0,1550,0,0,1997,4000,0
713250.0,2050,0,0,1999,9000,0
440000.0,1130,100,0,2014,6600,0
580135.0,3150,0,0,0,5886,0
575000.0,3330,470,0,1992,33825,0
613000.0,1350,0,0,0,3068,0
235000.0,1530,0,0,0,8700,0
660000.0,2290,0,0,1983,2798,0
280000.0,1480,0,0,2001,15641,0
268000.0,1970,0,0,0,10270,0
235000.0,720,0,0,1988,4840,0
390000.0,1080,0,0,0,7236,0
654950.0,2790,0,0,2000,45902,0
449500.0,1200,840,0,0,7488,0
150000.0,1320,0,0,1989,8220,0
440000.0,1680,0,0,0,57063,0
710000.0,1070,1070,0,0,4923,0
420000.0,1380,280,0,2013,9600,0
312000.0,770,770,0,0,5338,0
320000.0,940,940,0,1998,10758,0
235000.0,1250,0,0,0,15603,0
437000.0,2120,0,0,1983,137565,0
545000.0,1810,0,0,0,3000,0
640000.0,2370,0,0,0,11172,0
432000.0,1970,0,0,0,4036,0
548000.0,2110,0,0,0,4099,0
830000.0,2080,0,0,2003,10521,0
875000.0,1860,1860,2,0,12384,0
409950.0,1370,0,0,0,5125,0
695000.0,2961,0,0,2006,12146,0
562100.0,2090,0,0,2009,12112,0
475000.0,2600,0,0,0,7210,0
425000.0,1440,430,0,0,9000,0
600000.0,2620,0,0,2000,9873,0
770000.0,2430,0,0,2000,54059,0
239000.0,1340,0,0,0,16480,0
295000.0,1170,0,0,2008,10621,0
560000.0,1400,600,0,0,10182,0
613000.0,1340,730,0,0,12000,0
960000.0,3490,1100,0,2013,9150,0
847000.0,2550,0,0,0,4623,0
206000.0,1060,0,0,0,9600,0
253000.0,860,360,0,0,5000,0
430000.0,1110,680,0,0,7203,0
605000.0,1120,940,0,1988,4040,0
425000.0,1140,0,0,0,1182,0
720000.0,2870,0,0,0,12648,0
375900.0,1750,800,0,1972,33740,0
1298000.0,2790,0,0,0,10125,0
210000.0,1110,0,0,2003,7962,0
234000.0,940,0,0,0,5375,0
285000.0,1580,1300,0,2004,18296,0
400000.0,1200,0,0,0,4800,0
718000.0,1030,0,0,1998,4958,0
174500.0,1240,0,0,0,2689,0
222400.0,1200,0,0,0,9566,0
402500.0,2780,0,0,0,4002,0
250000.0,1765,0,0,0,7652,0
600000.0,1290,670,1,1972,14242,0
930000.0,2680,0,0,0,11214,0
272500.0,1410,0,0,0,7622,0
363990.0,2240,0,0,0,3712,0
575000.0,3120,0,0,0,7644,0
400000.0,1450,0,0,0,4706,0
427874.0,2340,0,0,1923,5002,0
309000.0,2481,0,0,0,4045,0
320000.0,1140,390,0,1923,1602,0
390000.0,1250,0,0,0,7500,0
299000.0,560,0,0,2011,12120,0
375000.0,1100,1100,0,0,7475,0
240500.0,990,470,0,0,10584,0
320000.0,1130,520,0,0,9380,0
1270000.0,2160,1040,0,2008,17204,0
658588.0,2560,0,0,0,41346,0
270000.0,1550,530,0,0,4252,0
327500.0,1070,0,0,0,7140,0
340000.0,2190,0,0,2000,12626,0
200000.0,2060,0,0,2005,15837,0
1025000.0,1320,1320,3,2001,8000,0
275000.0,1000,720,0,2009,8755,0
1126000.0,2540,1340,3,0,13885,0
280000.0,960,0,0,1999,4920,0
485000.0,2340,0,0,0,59058,0
1901000.0,2660,0,2,0,13367,0
865000.0,1610,480,0,2013,4725,0
532000.0,1820,0,0,0,4910,0
364950.0,2310,0,0,0,8030,0
212500.0,920,0,0,0,14400,0
135000.0,790,0,0,1999,13062,0
437000.0,910,590,0,1982,6800,0
390000.0,1240,0,0,0,11108,0
760000.0,2730,0,0,0,36183,0
119500.0,1170,0,0,0,11000,0
2400000.0,2760,650,3,1994,9088,0
837500.0,2700,0,0,0,9320,0
327500.0,1650,0,0,1997,7800,0
175000.0,670,0,0,2001,2378,0
289950.0,1670,0,0,0,7757,0
400000.0,1530,0,0,0,10731,0
219950.0,1150,350,0,0,7615,0
161700.0,1220,500,0,0,7200,0
500000.0,2920,0,0,0,11440,0
465000.0,910,0,0,1994,4500,0
540000.0,1050,0,0,1968,4160,0
525000.0,1540,0,0,2003,7800,0
324950.0,1210,0,0,1998,7440,0
565000.0,1400,1250,0,2004,11455,0
760500.0,1130,860,0,0,3990,0
1100000.0,1470,1190,4,0,8737,0
603500.0,2150,1910,4,2004,9734,0
453500.0,1170,1130,0,0,23345,0
583000.0,1650,980,0,0,16411,0
275000.0,770,0,0,1985,8149,0
875000.0,3790,0,0,0,10669,0
335000.0,1600,940,0,0,7210,0
646000.0,1600,900,0,2000,8500,0
392500.0,2150,0,0,0,7303,0
785000.0,1670,0,0,0,9600,0
470000.0,1800,0,0,1990,12669,0
560000.0,2070,0,0,0,12708,0
519000.0,830,0,0,0,2820,0
746000.0,1650,720,0,0,9619,0
317000.0,1010,0,0,1989,5400,0
371000.0,1420,0,0,1989,4500,0
250000.0,2120,0,0,2001,8701,0
532000.0,1430,590,0,0,7029,0
499950.0,1040,480,0,0,2208,0
375000.0,820,0,0,0,6250,0
640000.0,1690,0,0,0,1553,0
400000.0,1130,1130,0,0,11305,0
572000.0,1290,540,0,0,7897,0
310000.0,1110,240,0,0,11150,0
989000.0,2440,840,0,0,4000,0
685000.0,2770,0,0,0,45514,0
907500.0,2770,0,0,0,8642,0
427500.0,2460,0,0,0,5091,0
860000.0,3190,1530,2,2006,32467,0
365000.0,1250,0,0,1988,8100,0
250500.0,1710,0,0,0,7225,0
411715.0,1040,800,0,1998,5101,0
415000.0,2000,0,0,0,5962,0
129000.0,650,0,0,0,15364,0
489000.0,920,100,0,1997,9072,0
170000.0,1500,0,0,2005,18540,0
418500.0,2060,0,0,0,4399,0
261000.0,950,860,0,2009,29308,0
2005000.0,3810,0,4,0,28176,0
355000.0,950,700,0,1988,4000,0
742000.0,1540,0,0,0,704,0
399950.0,1190,890,0,1989,5244,0
791000.0,1810,620,0,0,5500,0
190000.0,1750,0,0,0,10284,0
229500.0,1770,0,0,0,33224,0
539000.0,1570,140,0,0,2300,0
549000.0,2740,0,0,0,88426,0
545000.0,1660,1070,0,0,17240,0
285000.0,2437,0,0,0,5136,0
648000.0,3290,0,0,0,6203,0
610000.0,2910,0,0,1912,5260,0
767450.0,1630,0,0,0,7599,0
765000.0,3400,1010,0,0,5104,0
586500.0,1600,180,0,0,1487,0
520000.0,1540,0,0,0,1487,0
455000.0,1420,0,0,0,1189,0
653000.0,1610,1070,0,0,9750,0
279950.0,1350,400,0,2004,9750,0
449950.0,2170,0,0,0,4912,0
565000.0,1360,1030,0,0,9966,0
620000.0,1460,940,0,0,5350,0
269000.0,1020,670,0,2011,4250,0
875000.0,2500,750,0,0,6000,0
630000.0,2500,2110,0,0,40202,0
425000.0,2440,0,1,2001,15349,0
647500.0,1290,0,0,0,3870,0
450000.0,1250,750,0,1986,4676,0
440000.0,1050,0,0,2005,7500,0
445000.0,2340,0,0,0,3784,0
530000.0,2210,0,0,0,7665,0
875000.0,2320,600,0,2014,5568,0
685000.0,3000,150,0,0,219978,0
798000.0,3590,0,0,0,6402,0
297500.0,1910,0,0,0,5000,0
749950.0,3110,0,0,0,35235,0
495000.0,1450,990,0,0,4750,0
540000.0,1330,0,0,2003,8400,0
395000.0,1460,0,0,2001,22651,0
1300000.0,2782,1120,4,0,3880,0
1075000.0,4070,1110,2,0,17811,0
214100.0,1150,0,0,2003,2064,0
210000.0,1370,550,0,1989,10403,0
499500.0,2520,0,0,2000,53143,0
546000.0,970,0,0,2011,3400,0
292000.0,1490,1000,0,0,7666,0
289000.0,1680,0,0,0,8424,0
240000.0,1150,0,0,2001,4825,0
395000.0,1160,820,0,0,7931,0
795000.0,1700,370,0,0,13084,0
955000.0,4100,1560,0,0,193593,0
725000.0,1530,890,0,2004,10962,0
335000.0,2610,0,0,0,4781,0
492000.0,2070,740,2,0,10840,0
250000.0,1030,480,0,0,10384,0
700000.0,1080,830,0,1989,4800,0
545000.0,1700,0,0,0,51649,0
555000.0,1420,600,0,1992,10720,0
640000.0,1170,1170,0,0,4206,0
390000.0,1463,0,0,0,868,0
466500.0,950,480,0,2010,3840,0
372500.0,800,380,0,2013,12324,0
1800000.0,3390,1010,0,0,15580,0
255000.0,1610,0,0,0,6176,0
466800.0,1480,0,0,0,14250,0
749000.0,2670,0,0,2000,10338,0
610000.0,1230,600,0,2009,29110,0
356000.0,920,0,0,1945,4095,0
165000.0,1150,0,0,0,19200,0
229000.0,830,360,0,1994,7408,0
530000.0,2760,1400,0,2013,35654,0
499950.0,2370,0,0,0,12753,0
619000.0,1660,0,0,2003,3800,0
547000.0,1480,0,0,0,8381,0
359800.0,2390,0,0,0,6426,0
499000.0,1360,330,0,0,1432,0
189000.0,1010,0,0,2004,7560,0
799000.0,2500,1000,0,0,8547,0
257000.0,1800,530,0,2009,7642,0
270000.0,1090,800,0,2000,9450,0
453500.0,1300,700,2,1989,6032,0
237000.0,1130,0,0,2005,10650,0
456000.0,1670,0,0,0,9886,0
355500.0,2600,0,0,2003,5540,0
299950.0,1560,0,0,0,31299,0
335000.0,1170,0,0,2001,5360,0
268500.0,2100,0,0,0,4237,0
385000.0,1210,500,0,0,11500,0
376000.0,2420,0,0,0,5773,0
605004.0,1370,0,0,1994,4000,0
886000.0,1480,1180,0,0,3900,0
560000.0,2260,0,0,0,3713,0
343000.0,2070,0,0,2003,4500,0
1415000.0,4670,0,0,0,43950,0
270000.0,1500,0,0,0,13500,0
411605.0,2658,0,0,0,3960,0
550000.0,2700,0,0,0,5150,0
465000.0,1050,480,0,0,1245,0
584000.0,1280,200,0,0,1485,0
275000.0,1140,250,0,0,1080,0
324500.0,1660,0,0,0,3990,0
700000.0,2050,0,0,0,4185,0
385200.0,1550,0,0,2005,7740,0
270000.0,1900,0,0,0,8600,0
735000.0,2050,770,0,1923,6180,0
389250.0,930,560,0,2001,4080,0
315000.0,1150,600,0,2005,12500,0
545000.0,2040,0,0,2009,6034,0
550000.0,1640,260,0,2003,5000,0
415000.0,1340,570,0,2004,12596,0
387500.0,1560,0,0,1983,14333,0
432000.0,1070,400,3,1989,6250,0
402000.0,1350,1350,3,0,9994,0
1035000.0,2430,1020,3,2001,11240,0
294700.0,1300,670,0,0,9600,0
744000.0,2670,0,0,0,12187,0
715000.0,2550,0,0,2009,13458,0
500000.0,1720,0,0,0,4011,0
1300000.0,3180,1090,3,2003,6002,0
1150000.0,1130,1040,2,2014,16600,1
650000.0,2840,0,0,2009,9354,0
435000.0,2720,550,0,0,50994,0
510000.0,1480,0,0,0,7040,0
525000.0,1240,1200,0,0,8000,0
920000.0,1710,1170,0,1970,5750,0
200000.0,1380,350,0,2003,9610,0
435000.0,1260,0,0,0,4080,0
809950.0,2230,0,0,0,9900,0
1370000.0,1930,530,4,0,16940,0
455000.0,1250,800,0,0,94525,0
471000.0,1720,310,0,0,2805,0
253500.0,810,0,0,1994,4800,0
185000.0,920,920,0,1983,8100,0
535500.0,1730,0,0,0,40250,0
835000.0,2280,0,0,0,6815,0
589500.0,2630,0,0,0,6326,0
680000.0,1820,450,0,0,23900,0
360000.0,1020,0,0,1983,7020,0
595000.0,1680,310,0,0,2175,0
300000.0,2680,0,0,0,15508,0
660000.0,1140,840,0,1993,3300,0
570000.0,2400,0,0,0,6975,0
285000.0,780,0,0,0,5000,0
435000.0,980,0,0,1996,5000,0
160000.0,1210,0,0,1960,103237,0
805000.0,2300,2300,3,2013,19831,0
450000.0,1480,0,0,0,1961,0
510000.0,1320,0,0,1979,14250,0
1120000.0,2250,2150,3,0,18500,0
1280000.0,2370,640,0,0,3600,0
539000.0,1780,480,0,0,9568,0
407193.0,1880,0,0,0,14653,0
320000.0,1370,0,0,0,9900,0
739000.0,1800,920,0,1934,3800,0
452000.0,990,750,0,1989,5400,0
600000.0,2560,0,0,0,5593,0
279000.0,2690,0,0,1912,5557,0
895000.0,3240,0,0,1923,5562,0
585000.0,2430,0,0,0,4747,0
405000.0,1140,265,0,0,1073,0
837219.0,3030,0,0,0,7679,0
969990.0,4150,0,0,0,8436,0
490000.0,1730,0,0,0,2940,0
611000.0,2040,1780,0,0,53173,0
462000.0,3070,0,0,0,6432,0
540000.0,1780,0,0,0,4169,0
260000.0,1811,0,0,0,4381,0
510000.0,2450,0,0,0,62290,0
567500.0,2300,0,0,0,7398,0
445000.0,960,480,0,0,3225,0
684680.0,2370,0,0,0,9360,0
2700000.0,3150,1270,4,0,7850,1
455000.0,1300,0,0,2011,3550,0
540000.0,2090,780,0,0,4369,0
530000.0,2470,930,2,0,7200,0
410000.0,910,500,0,0,5060,0
450000.0,1110,530,0,1996,13500,0
609900.0,3190,0,0,0,7399,0
648000.0,2380,0,0,0,13435,0
550000.0,2260,0,0,0,4165,0
347000.0,1240,0,0,2000,8050,0
1635000.0,2110,2110,0,2006,26784,0
1339000.0,3260,990,2,0,19387,0
288350.0,1200,660,0,2008,7963,0
1150000.0,1730,1120,0,1979,10474,0
525000.0,2470,0,0,0,36445,0
250250.0,2210,0,0,0,8000,0
341000.0,1500,420,0,0,7665,0
700000.0,3150,0,0,0,7778,0
390000.0,2700,0,0,0,7875,0
539950.0,1240,950,1,0,7149,0
552000.0,1380,0,0,0,951,0
250000.0,1510,1010,0,0,5753,0
502000.0,1300,0,0,0,8800,0
480000.0,2220,0,3,0,6500,0
378500.0,730,0,0,0,7528,0
1350000.0,3300,0,0,0,15907,0
1900000.0,4130,0,0,0,112521,0
605000.0,2670,0,3,2013,47480,0
307550.0,1980,0,0,0,5909,0
304700.0,740,0,0,1985,5995,0
568000.0,1070,980,0,0,3520,0
385000.0,1230,0,0,2000,7500,0
345000.0,1210,0,0,0,1420,0
435000.0,1230,660,0,0,7200,0
579000.0,1870,0,0,0,6275,0
236000.0,1330,0,0,2006,6301,0
305100.0,1590,0,0,0,35988,0
368000.0,1710,0,0,1972,10800,0
255000.0,1200,0,2,0,9000,0
400000.0,1140,0,0,1999,5100,0
440000.0,1120,1120,0,1994,8153,0
417000.0,920,0,0,2003,6600,0
435000.0,800,0,0,2014,5000,0
475000.0,1980,0,0,1998,11443,0
563500.0,2800,0,0,0,12831,0
285000.0,1680,0,0,2000,35127,0
471000.0,2330,0,0,2006,9928,0
500000.0,2240,0,0,0,9886,0
640000.0,2140,0,0,0,8925,0
442500.0,2170,0,0,0,14024,0
213400.0,1150,0,0,0,8686,0
831000.0,1630,400,0,1993,3905,0
325000.0,1350,0,0,0,11805,0
425000.0,910,0,0,0,4635,0
550000.0,1440,1260,0,0,5100,0
599950.0,2440,1290,2,0,15029,0
1225000.0,2740,0,0,0,16007,0
750000.0,1370,680,0,0,5000,0
290000.0,2390,0,0,0,4500,0
270000.0,1270,720,0,0,7252,0
229950.0,1300,0,0,0,21000,0
234999.0,1330,0,0,1994,8912,0
265000.0,1000,0,0,2012,31505,0
367300.0,2190,0,0,0,14937,0
550000.0,1380,0,0,2000,3402,0
743700.0,2610,0,0,2000,33206,0
352750.0,960,100,0,0,1241,0
